Column1,Column2,Column3,Column4,Column5,Column6
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,41,41,41
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,42,42,42
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,43,43,43
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,44,44,44
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,45,45,45
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,46,46,46
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,47,47,47
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,48,48,48
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,49,49,49
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,50,50,50
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,51,51,51
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,52,52,52
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,53,53,53
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,54,54,54
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,55,55,55
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,56,56,56
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,57,57,57
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,58,58,58
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,59,59,59
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,60,60,60
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,61,61,61
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,62,62,62
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,63,63,63
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,64,64,64
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,65,65,65
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,66,66,66
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,67,67,67
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,68,68,68
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,69,69,69
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,70,70,70
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,71,71,71
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,72,72,72
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,73,73,73
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,74,74,74
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,75,75,75
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,76,76,76
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,77,77,77
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,78,78,78
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,79,79,79
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,80,80,80
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,81,81,81
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,82,82,82
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,83,83,83
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,84,84,84
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,85,85,85
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,86,86,86
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,87,87,87
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,88,88,88
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,89,89,89
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,90,90,90
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,91,91,91
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,92,92,92
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,93,93,93
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,94,94,94
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,95,95,95
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,96,96,96
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,97,97,97
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,98,98,98
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,99,99,99
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,0,0,0
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,1,1,1
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,2,2,2
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,3,3,3
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,4,4,4
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,5,5,5
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,6,6,6
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,7,7,7
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,8,8,8
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,9,9,9
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,10,10,10
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,11,11,11
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,12,12,12
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,13,13,13
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,14,14,14
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,15,15,15
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,16,16,16
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,17,17,17
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,18,18,18
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,19,19,19
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,20,20,20
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,21,21,21
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,22,22,22
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,23,23,23
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,24,24,24
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,25,25,25
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,26,26,26
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,27,27,27
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,28,28,28
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,29,29,29
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,30,30,30
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,31,31,31
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,32,32,32
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,33,33,33
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,34,34,34
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,35,35,35
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,36,36,36
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,37,37,37
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,38,38,38
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,39,39,39
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,40,40,40
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,41,41,41
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,42,42,42
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,43,43,43
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,44,44,44
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,45,45,45
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,46,46,46
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,47,47,47
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,48,48,48
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,49,49,49
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,50,50,50
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,51,51,51
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,52,52,52
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,53,53,53
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,54,54,54
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,55,55,55
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,56,56,56
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,57,57,57
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,58,58,58
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,59,59,59
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,60,60,60
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,61,61,61
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,62,62,62
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,63,63,63
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,64,64,64
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,65,65,65
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,66,66,66
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,67,67,67
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,68,68,68
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,69,69,69
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,70,70,70
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,71,71,71
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,72,72,72
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,73,73,73
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,74,74,74
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,75,75,75
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,76,76,76
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,77,77,77
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,78,78,78
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,79,79,79
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,80,80,80
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,81,81,81
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,82,82,82
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,83,83,83
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,84,84,84
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,85,85,85
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,86,86,86
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,87,87,87
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,88,88,88
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,89,89,89
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,90,90,90
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,91,91,91
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,92,92,92
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,93,93,93
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,94,94,94
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,95,95,95
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,96,96,96
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,97,97,97
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,98,98,98
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,99,99,99
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,0,0,0
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,1,1,1
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,2,2,2
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,3,3,3
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,4,4,4
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,5,5,5
KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,KjjNaT0Rc7LP7hygbKjO,6,6,6
NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,NWiE4eS9ojmADhvSawwS,7,7,7
LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,LzOEJTPxO0iNgoUXwP97,8,8,8
sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,sHhhdbzVyetr3F0lodCN,9,9,9
ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,ZTo82NvpaYJlnkXFUAUR,10,10,10
sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,sFftqHg90CFLDLHcTmz5,11,11,11
P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,P6uOJyHXvoyf2pnJJYli,12,12,12
9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,9qqa1EHCL0V2QsXY26uO,13,13,13
0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,0WLb31bfH44oShDy7hSU,14,14,14
dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,dUeFHuSahTi65mNcSbKW,15,15,15
